"GEO_ID","NAME","B25047_001E","B25047_001M","B25047_002E","B25047_002M","B25047_003E","B25047_003M",
"0500000US37133","Onslow County, North Carolina","85917","177","83715","513","2202","472",
"0500000US37135","Orange County, North Carolina","62127","97","60887","335","1240","308",
"0500000US37137","Pamlico County, North Carolina","7239","44","6608","185","631","179",
"0500000US37139","Pasquotank County, North Carolina","17565","56","17342","133","223","123",
"0500000US37141","Pender County, North Carolina","31007","50","30313","172","694","171",
"0500000US37143","Perquimans County, North Carolina","6918","31","6747","105","171","99",
"0500000US37145","Person County, North Carolina","18482","94","17671","332","811","330",
"0500000US37147","Pitt County, North Carolina","81656","94","81118","250","538","244",
"0500000US37149","Polk County, North Carolina","10949","28","10450","169","499","167",
"0500000US37151","Randolph County, North Carolina","62544","99","61113","438","1431","445",
"0500000US37153","Richmond County, North Carolina","19840","31","18985","256","855","254",
"0500000US37155","Robeson County, North Carolina","48874","78","46781","239","2093","229",
"0500000US37157","Rockingham County, North Carolina","43685","61","41544","460","2141","462",
"0500000US37159","Rowan County, North Carolina","64263","79","62847","368","1416","368",
"0500000US37161","Rutherford County, North Carolina","32682","39","31315","324","1367","322",
"0500000US37163","Sampson County, North Carolina","25739","37","24409","305","1330","292",
"0500000US37165","Scotland County, North Carolina","14421","57","13446","158","975","138",
"0500000US37167","Stanly County, North Carolina","28292","76","27818","226","474","200",
"0500000US37169","Stokes County, North Carolina","21353","44","20821","197","532","197",
"0500000US37171","Surry County, North Carolina","33609","130","32668","238","941","210",
"0500000US37173","Swain County, North Carolina","8529","25","8156","140","373","137",
"0500000US37175","Transylvania County, North Carolina","19147","46","18915","109","232","104",
"0500000US37177","Tyrrell County, North Carolina","2004","174","1884","175","120","75",
"0500000US37179","Union County, North Carolina","86730","84","86048","186","682","181",
"0500000US37181","Vance County, North Carolina","19423","23","18741","237","682","240",
"0500000US37183","Wake County, North Carolina","481999","219","480108","448","1891","439",
"0500000US37185","Warren County, North Carolina","11543","24","10833","171","710","168",
"0500000US37187","Washington County, North Carolina","6045","29","5726","137","319","132",
"0500000US37189","Watauga County, North Carolina","33028","70","32713","180","315","164",
"0500000US37191","Wayne County, North Carolina","53134","58","52056","299","1078","293",
"0500000US37193","Wilkes County, North Carolina","31744","33","30745","291","999","290",
"0500000US37195","Wilson County, North Carolina","36702","67","35906","208","796","201",
"0500000US37197","Yadkin County, North Carolina","17165","48","16720","164","445","164",
"0500000US37199","Yancey County, North Carolina","11317","24","10677","188","640","185",
"0500000US38001","Adams County, North Dakota","1336","54","1251","63","85","41",
"0500000US38003","Barnes County, North Dakota","5706","28","5610","57","96","51",
"0500000US38005","Benson County, North Dakota","2544","40","2432","47","112","29",
"0500000US38007","Billings County, North Dakota","527","44","508","45","19","18",
"0500000US38009","Bottineau County, North Dakota","3972","56","3581","138","391","123",
"0500000US38011","Bowman County, North Dakota","1637","15","1558","44","79","40",
"0500000US38013","Burke County, North Dakota","1403","70","1219","78","184","48",
"0500000US38015","Burleigh County, North Dakota","43387","64","43061","143","326","134",
"0500000US38017","Cass County, North Dakota","87497","91","86525","310","972","302",
"0500000US38019","Cavalier County, North Dakota","2115","29","2017","51","98","45",
"0500000US38021","Dickey County, North Dakota","2386","30","2323","60","63","47",
"0500000US38023","Divide County, North Dakota","1373","68","1200","76","173","52",
"0500000US38025","Dunn County, North Dakota","2116","69","2015","76","101","38",
"0500000US38027","Eddy County, North Dakota","1338","82","1305","83","33","27",
"0500000US38029","Emmons County, North Dakota","2049","71","1951","80","98","42",
"0500000US38031","Foster County, North Dakota","1782","14","1735","38","47","36",
"0500000US38033","Golden Valley County, North Dakota","906","54","873","57","33","26",
"0500000US38035","Grand Forks County, North Dakota","33736","52","33614","73","122","61",
"0500000US38037","Grant County, North Dakota","1642","56","1529","67","113","37",
"0500000US38039","Griggs County, North Dakota","1353","57","1342","58","11","15",
"0500000US38041","Hettinger County, North Dakota","1438","64","1360","64","78","33",
"0500000US38043","Kidder County, North Dakota","1651","73","1507","84","144","63",
"0500000US38045","LaMoure County, North Dakota","2074","69","1971","78","103","41",
"0500000US38047","Logan County, North Dakota","1068","64","1009","65","59","30",
"0500000US38049","McHenry County, North Dakota","2832","23","2768","44","64","37",
"0500000US38051","McIntosh County, North Dakota","1701","17","1613","40","88","35",
"0500000US38053","McKenzie County, North Dakota","7691","86","7353","156","338","146",
"0500000US38055","McLean County, North Dakota","5794","47","5651","74","143","56",
"0500000US38057","Mercer County, North Dakota","4657","33","4450","100","207","93",
"0500000US38059","Morton County, North Dakota","15334","53","15232","96","102","76",
"0500000US38061","Mountrail County, North Dakota","5073","21","4725","104","348","101",
"0500000US38063","Nelson County, North Dakota","1798","29","1702","57","96","50",
"0500000US38065","Oliver County, North Dakota","912","54","903","55","9","11",
"0500000US38067","Pembina County, North Dakota","3517","43","3393","59","124","45",
"0500000US38069","Pierce County, North Dakota","2077","91","2035","93","42","40",
"0500000US38071","Ramsey County, North Dakota","5875","25","5829","39","46","29",
"0500000US38073","Ransom County, North Dakota","2538","35","2433","57","105","44",
"0500000US38075","Renville County, North Dakota","1312","74","1193","78","119","57",
"0500000US38077","Richland County, North Dakota","7552","42","7258","95","294","88",
"0500000US38079","Rolette County, North Dakota","4601","27","4283","82","318","79",
"0500000US38081","Sargent County, North Dakota","1997","33","1879","63","118","50",
"0500000US38083","Sheridan County, North Dakota","824","51","807","53","17","15",
"0500000US38085","Sioux County, North Dakota","1276","17","1221","35","55","28",
"0500000US38087","Slope County, North Dakota","458","37","419","44","39","19",
"0500000US38089","Stark County, North Dakota","15455","33","15166","162","289","155",
"0500000US38091","Steele County, North Dakota","1120","58","1117","57","3","5",
"0500000US38093","Stutsman County, North Dakota","10397","40","10122","139","275","141",
"0500000US38095","Towner County, North Dakota","1263","94","1200","92","63","39",
"0500000US38097","Traill County, North Dakota","3656","25","3646","25","10","9",
"0500000US38099","Walsh County, North Dakota","5207","25","5124","44","83","38",
"0500000US38101","Ward County, North Dakota","32372","49","31385","291","987","287",
"0500000US38103","Wells County, North Dakota","2250","80","2226","83","24","22",
"0500000US38105","Williams County, North Dakota","20291","37","20039","131","252","129",
"0500000US39001","Adams County, Ohio","12737","57","11912","246","825","242",
"0500000US39003","Allen County, Ohio","44697","128","43371","301","1326","265",
"0500000US39005","Ashland County, Ohio","22517","42","21584","284","933","279",
"0500000US39007","Ashtabula County, Ohio","46362","72","44425","359","1937","341",
"0500000US39009","Athens County, Ohio","26466","148","25422","295","1044","223",
"0500000US39011","Auglaize County, Ohio","20034","45","19734","149","300","144",
"0500000US39013","Belmont County, Ohio","31599","61","30267","303","1332","302",
"0500000US39015","Brown County, Ohio","19460","40","18930","179","530","176",
"0500000US39017","Butler County, Ohio","154777","162","152988","420","1789","384",
"0500000US39019","Carroll County, Ohio","13391","49","12772","188","619","177",
"0500000US39021","Champaign County, Ohio","16904","34","16723","97","181","94",
"0500000US39023","Clark County, Ohio","61092","52","59398","320","1694","319",
"0500000US39025","Clermont County, Ohio","87534","86","86652","264","882","256",
"0500000US39027","Clinton County, Ohio","17966","55","17522","181","444","172",
"0500000US39029","Columbiana County, Ohio","46133","79","45219","241","914","234",
"0500000US39031","Coshocton County, Ohio","16321","39","15898","151","423","149",
"0500000US39033","Crawford County, Ohio","19844","37","19512","135","332","128",
"0500000US39035","Cuyahoga County, Ohio","615513","271","600977","744","14536","781",
"0500000US39037","Darke County, Ohio","22643","42","22098","161","545","158",
"0500000US39039","Defiance County, Ohio","16570","31","16423","93","147","84",
"0500000US39041","Delaware County, Ohio","84215","72","83677","239","538","223",
"0500000US39043","Erie County, Ohio","38400","71","38159","152","241","139",
"0500000US39045","Fairfield County, Ohio","63397","68","62696","198","701","185",
"0500000US39047","Fayette County, Ohio","12694","27","12282","175","412","176",
"0500000US39049","Franklin County, Ohio","588892","329","581540","766","7352","762",
"0500000US39051","Fulton County, Ohio","17708","37","17441","141","267","136",
"0500000US39053","Gallia County, Ohio","13454","35","12577","270","877","275",
"0500000US39055","Geauga County, Ohio","37617","50","37038","216","579","207",
"0500000US39057","Greene County, Ohio","71925","155","71175","251","750","228",
"0500000US39059","Guernsey County, Ohio","19024","66","18158","250","866","232",
"0500000US39061","Hamilton County, Ohio","380414","212","374663","689","5751","605",
"0500000US39063","Hancock County, Ohio","33871","94","33711","155","160","127",
"0500000US39065","Hardin County, Ohio","12921","60","12221","196","700","191",
"0500000US39067","Harrison County, Ohio","7397","39","7010","127","387","118",
"0500000US39069","Henry County, Ohio","12053","39","11865","109","188","109",
"0500000US39071","Highland County, Ohio","19005","33","18197","243","808","239",
"0500000US39073","Hocking County, Ohio","13014","43","12631","129","383","124",
"0500000US39075","Holmes County, Ohio","14560","32","14298","126","262","116",
"0500000US39077","Huron County, Ohio","25575","72","25260","169","315","145",
"0500000US39079","Jackson County, Ohio","14490","55","13605","282","885","277",
"0500000US39081","Jefferson County, Ohio","31118","58","30045","235","1073","232",
"0500000US39083","Knox County, Ohio","26038","46","25448","230","590","228",
"0500000US39085","Lake County, Ohio","105877","76","105316","225","561","209",
"0500000US39087","Lawrence County, Ohio","26538","35","24633","297","1905","297",
