GEO_ID,County,State,FIPS,RUCC,IRR,SVI,TotalPopulation,ZIRR,ZNegMedianIncome,ZNoInternet,ZNoCollege,ZNegMentalHealthProviders,Znonwhite,ZPoverty18-64,ZLackingCompletePlumbing,Z65+,ZLessThanHighSchool,ZNoVehicle,ZHousingcostBurden,ZratioPCP,Zunemployed,Zuninsured,ZLongCommute,Zdrinkingwaterviolations,ZNaturalDisasterRisk,Zfoodinsecurity,HeartDiseaseMortality,PreventableHospitalStays,PoororFairHealth,InfantMortality,PrematureMortality
0500000US33019,Sullivan,NH,33019,7,0.477839492,0.2186,43958,-0.866979635,-1.602746544,-0.877015979,0.956353609,-0.198655607,-0.729218841,-0.828103526,-0.648597575,0.458297297,-0.30897536,-0.38552151,0.9162178,-0.64606144,-1.187606578,-1.05865103,0.769445694,-0.744471872,-0.522978406,-1.166263417,284.4,2350,0.141,,370.027872
0500000US36105,Sullivan,NY,36105,6,0.465874464,0.8654,79658,-1.139263718,-1.083377321,-0.823008716,0.270319618,-0.195167872,0.379077947,-0.44366833,-0.259923728,-0.428220401,-0.606795984,0.735000375,1.278581755,0.004734028,-0.503025655,-1.184911447,0.143345053,1.342122145,1.38267865,-0.91096967,348.3,2971,0.169,4.319654428,436.4884803
0500000US42113,Sullivan,PA,42113,8,0.572745128,0.2444,5855,1.292755693,-0.652087263,0.210396488,1.001254876,0.771361634,-0.899909657,-0.828103526,3.070655216,2.132373486,1.525599683,-0.304143366,-0.778521919,,1.028433665,-0.622053277,1.448456248,-0.744471872,-1.564556811,-0.655675923,354.2,1361,0.163,,423.8154279
0500000US46119,Sully,SD,46119,9,0.656771419,0.027,1471,3.204913457,-1.119459993,-0.125152335,-0.852019933,0.851840012,-0.824354325,-1.496686476,0.312439076,0.704513792,-1.476432206,-1.340587608,-1.086234137,-1.77175943,-1.788678186,-1.02682759,-0.438663993,-0.744471872,-1.19969621,-1.960510629,255,2576,0.11,,
0500000US54089,Summers,WV,54089,8,0.52818824,0.6752,11762,0.278789727,1.238338418,1.397313964,1.03929792,0.09067554,-0.78702079,0.575920668,0.671563221,1.359479186,-1.273914181,0.674190302,-1.272546634,0.356429086,-0.173913123,-0.838895753,1.907008829,-0.744471872,-1.55592835,0.620792811,460.2,3612,0.232,,698.7883648
0500000US08117,Summit,CO,8117,5,0.494480115,0.1696,30565,-0.488294623,-4.183508639,-2.04777285,-0.314029907,-0.951873464,-0.119459319,-1.429828181,-0.874850885,-1.183970264,0.298578713,-1.33284884,0.391585922,-0.711193046,-1.291194779,-0.004873606,-1.188221098,1.342122145,-0.601867185,-1.733582854,69.9,266,0.11,,153.3276281
0500000US01119,Sumter,AL,1119,8,0.545171992,0.9255,11853,0.665283209,1.626652651,1.312071181,-0.271239591,0.772332544,2.829182547,1.913086568,0.904278813,-0.294288616,-1.881468254,-0.501284752,0.441518301,-0.515750033,-0.303050424,-0.035020159,1.051631898,-0.744471872,0.222767078,1.103014332,453.5,3788,0.276,,731.8934163
0500000US13261,Sumter,GA,13261,6,0.485594131,0.9631,28877,-0.69050994,1.295100546,0.418635049,0.642081813,-0.404608653,1.975617019,0.776495553,0.055017174,-0.753728232,-1.202437232,1.519378569,1.844424733,-0.431923019,0.131259969,0.683920648,-0.914853213,-0.744471872,0.521065272,0.053473373,409.4,2363,0.228,,617.3528868
0500000US28133,Sunflower,MS,28133,7,0.506209456,0.9303,24811,-0.22137399,1.432282783,1.631941999,-0.20456859,0.680915521,2.954822544,1.277932766,-0.251461709,-1.279744714,1.072912335,0.288834778,0.986436077,-0.091807159,1.434395267,0.462753788,-0.879579937,1.342122145,0.872366864,1.755431685,452.2,4398,0.302,12.74509804,898.3877166
0500000US37171,Surry,NC,37171,6,0.451029551,0.8005,71403,-1.477084371,0.085139606,0.192650141,-1.282962624,0.198521688,-0.444450578,-0.059233134,-0.610939409,-0.047823059,-0.33280101,-0.509969558,-0.287527955,-0.499692587,-0.369515618,0.601512767,-0.094749557,-0.744471872,0.076083256,0.393865036,318.2,3736,0.173,6.33640553,494.8571577
0500000US42115,Susquehanna,PA,42115,8,0.481401205,0.1814,38074,-0.785926946,-0.836925859,-1.020611669,0.620357436,0.468186418,-1.00208776,-0.961820116,-0.467333903,0.906168673,-0.166021461,-0.428261454,0.098425377,-0.12321918,0.242502504,-0.733522366,0.963448709,1.342122145,0.475457697,-0.882603698,335.5,2867,0.165,,367.082068
0500000US10005,Sussex,DE,10005,4,0.376555913,0.5183,255956,-3.171855645,-1.79277628,-1.226662186,1.142454643,-0.204862312,0.265566715,-0.878247248,-0.939280267,1.714681512,-0.23749841,-1.058917167,0.260462259,-0.558446886,0.385339991,-0.721968184,0.584260997,1.342122145,1.844917587,-0.825871754,311.5,2086,0.146,5.540338645,372.8429956
0500000US12121,Suwannee,FL,12121,6,0.483135163,0.8457,45411,-0.746467853,0.137561602,-0.491510998,0.864656542,0.499043761,0.14357342,-0.460382904,-0.504890905,-0.044402349,-0.142195811,-0.301106407,0.438431055,1.702766269,-0.521828605,0.911057549,0.654807548,-0.744471872,1.427053588,-0.088356486,349.1,3752,0.184,7.969397514,557.9840997
0500000US37173,Swain,NC,37173,9,0.524867929,0.901,13967,0.203230532,0.141816634,0.716108925,0.051638751,-0.834996374,0.898708095,0.341916636,-0.010768173,-0.220015231,-0.297062535,1.300809185,0.412751724,-0.581036913,-0.519948674,1.681426947,-0.950126488,-0.744471872,-0.759644742,0.564060867,428.4,2875,0.191,,781.3604315
0500000US56037,Sweetwater,WY,56037,5,0.552531252,0.4722,41345,0.832755375,-1.648275388,-1.29504971,-2.404534585,-0.344824476,-0.286496015,-0.660957789,-0.860841005,-1.457406746,-0.571057509,-1.416334171,-0.609014723,-0.291346545,0.184813437,0.685161884,-1.135311185,1.342122145,-1.499227041,-0.485480092,378.2,1167,0.144,,468.6671422
0500000US24041,Talbot,MD,24041,6,0.466531062,0.3338,37932,-1.124321732,-2.321761876,-1.195795696,0.717380577,-1.421432209,0.153529647,-1.095536706,-0.677488205,1.85196645,-0.201759935,0.468051942,1.485218818,-0.860686162,-0.426871838,-0.930063099,-0.103567876,1.342122145,1.195317801,-0.684041895,280.4,903,0.13,,360.7608654
0500000US13265,Taliaferro,GA,13265,8,0.605663671,0.692,1600,2.041871797,0.770965687,2.729996425,0.435479687,0.851840012,1.787098049,0.158056325,-0.363752204,1.914242831,0.012670914,0.784520538,0.200055428,-1.803807323,0.257136359,1.063469723,1.474911204,1.342122145,-1.71247327,-0.258552317,388.4,1500,0.242,,616.4223831
0500000US01121,Talladega,AL,1121,4,0.452607142,0.908,80704,-1.441183657,0.072034107,-0.626641499,-1.025697417,0.694196977,0.816171907,0.057768882,0.014924791,-0.400316605,-0.499580559,0.221845516,0.909413367,0.322333999,-0.638576467,-0.150446846,0.24916488,-0.744471872,1.02644651,0.705890726,562.8,3432,0.227,8.51621356,677.6556673
0500000US29213,Taney,MO,29213,4,0.462844452,0.7941,56821,-1.208216662,-0.098933084,-0.869304947,0.261919473,0.42891107,-0.447270102,-0.30995174,-0.354689581,0.290274204,-0.737837058,-0.761821547,0.507083876,-0.705172558,0.081782058,0.651742922,-0.738486835,1.342122145,1.123824846,0.507328923,514.9,2605,0.186,7.326007326,499.1960739
0500000US35055,Taos,NM,35055,7,0.546530032,0.6955,34580,0.696187665,-0.154248502,-0.362645941,0.193244155,-3.018057328,0.95992773,-0.343380888,0.528774127,1.955727782,0.787004536,-0.838495887,1.280842645,-0.743842814,0.750580739,-0.02838463,-0.535665501,1.342122145,0.392871007,-0.173454401,206.9,1143,0.174,,470.0578395
0500000US13267,Tattnall,GA,13267,8,0.487768778,0.9287,24064,-0.641022257,0.403756413,0.272848577,0.265821688,0.714771917,1.065006976,0.525776947,-0.428652352,-1.220971708,0.906132786,-0.683241467,-0.325992629,1.057444169,-0.679086662,1.154835622,0.222709923,-0.744471872,1.472661163,-0.088356486,480.5,2647,0.228,,613.6361994
0500000US12123,Taylor,FL,12123,6,0.515365343,0.8062,21283,-0.013016594,1.030607748,-0.045042011,1.18883325,0.630442226,0.231146612,0.191485472,-0.182502892,0.035476466,1.978287032,-0.220836891,-0.701943558,-0.342306168,-0.445163167,0.615438598,-1.003036402,-0.744471872,1.111498474,0.081839345,345.6,2129,0.208,,589.8347669
0500000US13269,Taylor,GA,13269,8,0.545847144,0.9555,7737,0.680647412,1.306504033,1.472020307,1.46412582,0.790937722,1.043760151,1.996659437,-0.318270169,0.176632323,1.740030533,2.103956367,2.537043909,,0.795573237,1.612554533,1.263271551,1.342122145,-1.424036174,1.07464836,381.1,2616,0.255,,606.6913025
0500000US21217,Taylor,KY,21217,7,0.477614464,0.3395,26407,-0.872100524,-0.406401707,-0.849796956,-0.360697254,-0.3615375,-0.616344173,-0.159520577,-0.710086592,-0.707619988,-0.630621634,0.083539396,-1.138583939,-0.655246229,-0.179556751,-1.232981591,-0.676758603,-0.744471872,-0.209888567,-0.031624542,463.4,3218,0.203,,590.9027171
0500000US54091,Taylor,WV,54091,6,0.505333147,0.3538,16342,-0.241315863,0.024547949,-0.419476854,0.162174448,0.505835227,-1.022529356,0.141341751,-0.392021868,0.073638827,0.906132786,0.804177392,-1.076225783,0.416486316,-0.072531747,-1.010316276,0.936993752,-0.744471872,-1.594140102,-0.712407867,407,1898,0.203,,510.6873504
0500000US55119,Taylor,WI,55119,8,0.510889508,0.189,19975,-0.114871655,-0.514564624,-0.248564621,0.116661695,0.262101718,-0.933570888,-1.312826165,0.256998626,-0.035179511,0.012670914,-0.058083576,-0.333616201,0.362395726,-0.42706506,-0.897866587,-0.526847182,1.342122145,-1.054245024,-1.932144657,321.1,2327,0.144,,283.1083887
0500000US51185,Tazewell,VA,51185,7,0.481408651,0.5883,39821,-0.785757488,0.962271932,-0.595323253,-0.218963494,-0.390622327,-0.848235066,0.291772915,0.447773974,0.554881638,0.763178886,0.639960742,-0.349672123,-0.373644399,0.242586438,-0.617759704,0.002251951,-0.744471872,0.268374653,0.166937261,454.5,3396,0.19,8.14211695,691.9478359
0500000US06103,Tehama,CA,6103,4,0.498257131,0.9271,65245,-0.402342358,-0.403252983,-0.529790466,-1.290014811,-0.137577135,0.460504756,-0.393524609,-0.856322622,-0.175491029,-0.094544511,-0.272113716,1.705701084,-0.463513085,0.717732918,-0.929491168,0.028706908,-0.744471872,1.849848136,0.081839345,353.2,2729,0.193,5.661445556,509.3784433
0500000US13271,Telfair,GA,13271,9,0.528587141,0.9765,12354,0.287867381,1.033756472,1.76299799,1.688325653,0.775556877,1.47542526,1.194359897,1.497892603,-0.705982249,-0.142195811,0.754833178,0.162806684,1.230971783,1.372203142,0.941372881,-0.879579937,-0.744471872,-0.352874478,0.677524754,329.8,2745,0.289,,562.8152127
0500000US22107,Tensas,LA,22107,9,0.586039092,0.8454,3846,1.595281923,1.788939577,3.048622395,2.441878556,0.116737236,1.904548395,2.180519748,1.469200658,1.618410243,2.847923253,1.828053987,0.66145809,0.385220079,0.810502693,-0.265300261,0.778264013,1.342122145,-0.559957521,1.21647822,750.4,4284,0.29,,775.8730549
0500000US30099,Teton,MT,30099,8,0.5833509,0.3662,6368,1.534107638,-0.908069996,-0.406768145,-0.096385511,0.185883986,-0.706212003,-0.861532674,-0.338669735,0.459564181,0.810830186,-0.264789108,0.078882206,0.030152877,-0.96081791,0.033197145,-0.262297616,-0.744471872,-1.501692315,-1.251361332,297.4,1422,0.141,,428.0917828
0500000US29215,Texas,MO,29215,9,0.516382303,0.8575,25336,0.010126019,0.769348775,0.065198237,0.099091812,0.684457302,-0.583726679,0.275058341,-0.111668679,-0.064286417,0.334317188,0.619172431,0.091056105,-0.218335539,-0.730545597,0.801793343,0.240346561,1.342122145,0.555579113,0.790988642,434.4,4011,0.225,,565.706648
0500000US40139,Texas,OK,40139,7,0.531210916,0.9084,20495,0.347575737,-0.185480438,-1.080604674,1.782438011,0.024163415,1.414283834,0.392060357,0.324053491,-1.897543837,1.287343184,-0.746384375,0.718677021,-0.17556919,-1.635756028,2.642590707,-1.532135535,-0.744471872,0.802106546,-0.230186345,458.4,1721,0.243,,426.9271452
0500000US13275,Thomas,GA,13275,4,0.462471051,0.8158,45561,-1.216714027,-0.259092494,-0.588975525,-0.481250093,-0.306486158,1.069368827,0.024339735,-0.807100902,-0.48949113,-0.154108636,-0.318051847,0.791173773,-0.778238401,-0.296461336,0.655480448,-0.958944807,-0.744471872,1.550317305,-0.315284261,410.2,2975,0.188,9.181331293,574.0306162
0500000US13277,Tift,GA,13277,5,0.471602447,0.8759,41412,-1.008913951,0.33448449,1.24516185,-0.170091344,0.373948645,1.146467439,0.442204078,-0.880667584,-1.192986277,-0.166021461,0.684335947,0.059252738,-0.598349144,-0.880748749,1.326554058,-1.082401272,-0.744471872,1.105335288,-0.230186345,528.8,3618,0.214,6.847577986,600.0764434
0500000US41057,Tillamook,OR,41057,7,0.506824947,0.6507,27574,-0.207367485,-0.804672715,-1.043858678,-0.666993375,-0.634867654,-0.487334814,-0.694386936,-0.659838563,1.438365752,1.192040585,-0.481115606,0.833883711,-0.471917747,0.395553859,-0.722834599,-0.958944807,1.342122145,1.59592488,-0.485480092,250.5,1655,0.151,,436.8409911
0500000US40141,Tillman,OK,40141,8,0.57830227,0.9125,6977,1.419217693,0.821260167,0.775795824,0.95019854,-0.228741029,0.720643507,-0.04251856,3.834468898,-0.176065737,1.06099951,0.218921158,0.51753307,1.57060128,-0.452543142,1.622007575,0.063980183,1.342122145,-0.933446582,0.422231008,449.8,3898,0.237,,602.1180491
0500000US42117,Tioga,PA,42117,8,0.491695854,0.2975,41106,-0.551655117,-0.496693489,-0.541776463,0.547993591,0.198445118,-0.978108371,-0.8448181,0.148146951,0.476053658,-0.201759935,-0.283046252,-0.123467413,-0.30621972,0.779206215,-1.061425765,0.302074793,1.342122145,-0.928516034,-0.513846064,321.9,2198,0.163,,389.1844259
0500000US28139,Tippah,MS,28139,8,0.507573769,0.8839,21431,-0.190326787,0.506728191,0.775280372,-0.267832857,0.236207298,0.072968449,0.057768882,-0.114969633,-0.815419646,-1.011832032,-1.336703267,-0.175795784,3.032884091,-0.393555111,0.761408519,-0.112386195,-0.744471872,0.375614087,1.500137938,510.5,4177,0.243,,633.7448849
0500000US28141,Tishomingo,MS,28141,8,0.508364032,0.7467,18619,-0.172343047,0.922359731,1.104564684,-1.3148445,0.320381916,-0.774903471,0.208200046,0.543897644,0.049970359,-1.55982198,0.133867985,1.076403869,0.270707487,-0.196918809,1.009695871,0.152163372,-0.744471872,-0.383690407,1.840529601,666.1,4355,0.225,,685.5114892
0500000US48449,Titus,TX,48449,7,0.498327501,0.8995,31208,-0.40074098,-0.180799903,-0.484534874,1.0444448,0.459273276,1.155959403,-0.109376855,-0.453531927,-1.354761154,-0.166021461,-0.67803157,0.356541747,-0.257421342,0.30631337,2.991689291,-1.302859244,-0.744471872,0.890856421,0.30876712,423.1,2711,0.235,,497.0927268
0500000US21219,Todd,KY,21219,8,0.518201658,0.7986,12404,0.051528465,-0.056467863,1.499851436,1.085977659,0.661900916,-0.389683027,0.191485472,-0.129732288,-0.897492219,1.918722907,0.457684254,-0.918001413,1.20576338,-0.549703891,-0.158386519,0.337348068,-0.744471872,0.373148812,-0.00325857,454.1,2656,0.243,,564.6755133
0500000US46121,Todd,SD,46121,9,0.575348495,0.9475,9220,1.351999639,1.527340201,2.499569051,0.076323598,0.442988904,3.814369048,5.021997284,-0.430520903,-2.885565176,4.444241798,1.38736993,-0.238780889,0.619716855,-0.132529517,0.698149495,-1.082401272,-0.744471872,-0.028690903,3.51412194,345.8,6491,0.337,13.82211539,1232.427341
0500000US30101,Toole,MT,30101,9,0.603439994,0.6023,5082,1.991268325,0.28955135,-1.050295831,0.078464364,0.110083409,-0.325694185,-0.777959805,-0.200383826,-0.794310175,0.393881312,0.098627694,-0.191558467,-0.542084393,-1.479025079,-0.031165288,-1.56740881,-0.744471872,-1.585511642,-1.421557163,331.8,1365,0.152,,458.5598407
0500000US13279,Toombs,GA,13279,7,0.484053697,0.9857,26837,-0.725565076,0.252362369,0.222830557,0.411006434,0.500682362,0.791769815,0.375345783,-0.602139614,-0.832638242,0.239014588,0.639987693,1.625777483,-0.694060637,-0.096238208,1.138534229,-0.112386195,1.342122145,0.831689838,0.30876712,431.8,3033,0.217,,690.1991158
0500000US37175,Transylvania,NC,37175,6,0.481967383,0.4773,33355,-0.773042628,-0.632088612,-0.909363952,-0.253557209,-0.758620177,-0.596814623,-0.30995174,-0.88705271,2.19965874,-0.952267908,-0.585174572,0.120667371,-0.605724213,-0.368785344,0.297905335,-0.14765947,-0.744471872,-0.137162974,-0.315284261,277.9,1803,0.13,,333.9640856
0500000US55121,Trempealeau,WI,55121,8,0.506821874,0.1989,30899,-0.207437404,-1.208390165,-0.65924982,-0.654792297,0.5925949,-0.514463471,-1.329540739,-0.848164525,-0.582180306,-0.654447284,-0.366627937,-0.834604865,0.306077417,-0.630163232,-0.971540666,0.108071777,-0.744471872,0.227697627,-2.017242572,314.4,1789,0.131,,311.9502284
0500000US13283,Treutlen,GA,13283,9,0.542062651,0.9389,6365,0.594524979,1.135707042,1.206136694,2.393190168,0.703780025,0.729368217,0.759780979,-1.118977103,-0.502270022,1.847245957,0.290873899,0.925316705,,0.015698448,1.532671411,1.721824133,-0.744471872,-1.27365444,1.698699741,491,2500,0.267,,727.5554956
0500000US06105,Trinity,CA,6105,8,0.560389436,0.7206,15781,1.011581399,0.306145976,0.143238956,-0.311768997,-0.670956081,-0.161528892,1.361505634,0.136991485,1.937447818,-1.65512458,-1.050040499,0.745965639,0.897334982,0.520374507,-1.126907293,0.302074793,-0.744471872,0.951255643,0.450596979,316.5,1598,0.191,,554.9236894
0500000US48455,Trinity,TX,48455,8,0.547867633,0.9185,13996,0.726626978,0.462305655,-0.195392238,0.06928269,0.683505901,-0.063510367,-0.477097478,0.585917271,1.335806389,0.298578713,1.406092366,-1.05767342,1.507091737,1.021250663,1.663521656,2.206831671,1.342122145,0.195649061,1.471771966,452.8,3353,0.211,,612.0416164
0500000US54093,Tucker,WV,54093,9,0.54003602,0.2615,6568,0.548405625,0.308103291,0.235689558,0.60513846,0.277904712,-1.142762633,-0.8448181,0.229691418,1.645238178,0.346230013,2.331067973,-1.470175029,-0.542996325,-0.060859827,-0.403595958,0.663625867,1.342122145,-1.666865695,-0.712407867,399.3,2160,0.191,,452.1493824
0500000US13287,Turner,GA,13287,9,0.5347108,0.9675,8842,0.427221402,1.491853233,1.768276227,-0.247447488,0.798548794,1.18402842,0.743066406,0.234441902,-0.306073629,0.584486512,1.168917469,0.356039522,,0.114999178,1.215766993,-0.006566368,-0.744471872,-0.715269804,0.876086557,474.4,3202,0.255,,647.3004733
0500000US39157,Tuscarawas,OH,39157,4,0.443761031,0.4216,91937,-1.642491608,-0.629620693,-0.455505329,1.237111488,-0.009203403,-0.928268481,-0.71110151,-0.806684596,-0.18057917,0.536835212,0.672474772,-0.244638089,-0.099394748,-0.077206293,-0.334936572,-0.579757095,-0.744471872,-0.394784141,-0.286918289,378.7,2521,0.171,6.01484515,463.6725551
0500000US26157,Tuscola,MI,26157,6,0.470129912,0.2841,52945,-1.042423935,-0.489459934,0.008623391,-0.429606568,-0.572130932,-0.859860343,-0.610814068,-0.73559012,0.152485694,0.072235039,-0.104985755,-0.627835196,0.097692834,1.162487847,-1.250047253,0.857628882,-0.744471872,0.188253238,-0.00325857,406.1,2670,0.167,6.13660619,465.9275853
0500000US56041,Uinta,WY,56041,7,0.558499881,0.2803,20712,0.968581447,-2.176580179,-1.663244208,-0.767236812,-0.831670261,-0.680161404,-1.329540739,0.042505542,-0.956712916,0.262840238,-1.184858003,-1.636882368,-0.522836116,-0.071340947,0.45668213,-1.232312693,-0.744471872,-0.914957025,-0.797505782,385.8,2196,0.141,,459.1833292
0500000US49047,Uintah,UT,49047,7,0.556973796,0.5297,37141,0.933852836,-1.086355843,-1.220645585,-0.387894262,0.065257692,-0.245075123,-0.911676395,-0.601945094,-2.071612947,0.096060689,-1.455609772,-0.83998554,-0.184216258,-0.255635692,0.640978883,-1.197039417,-0.744471872,-1.374730687,-0.14508843,387,2216,0.164,7.832238504,481.3892135
0500000US41059,Umatilla,OR,41059,4,0.475010221,0.9259,80215,-0.931364389,-1.009509963,-0.572035356,-0.675897106,-1.292251734,0.398208231,-0.660957789,-0.884250489,-1.042885985,0.453445437,-0.499114735,-0.266394998,-0.349990691,0.527953256,-0.53019216,-0.676758603,1.342122145,1.210109447,-0.882603698,305.7,1909,0.183,5.81915846,428.5314053
0500000US05139,Union,AR,5139,7,0.500971847,0.6682,37752,-0.34056448,0.585020782,0.392703694,0.085986415,-0.034345174,0.820453634,0.392060357,-0.651512577,-0.358938547,-0.249411235,-0.187906625,0.722983131,-0.570549696,0.672814912,-0.343216708,-0.906034894,1.342122145,0.643096351,0.422231008,423.9,3070,0.23,9.997059688,666.9703157
0500000US12125,Union,FL,12125,8,0.530357398,0.6669,15460,0.328152519,-0.666043768,-1.203059614,0.147107698,0.577531598,0.239027905,0.041054308,-1.011982792,-0.785579364,-0.023067561,-1.359564304,-1.387291249,0.081937582,-0.766997357,-0.42118334,1.713005814,-0.744471872,-0.08662485,-0.258552317,443.1,3331,0.212,,971.0302381
0500000US13291,Union,GA,13291,8,0.499017379,0.4932,26388,-0.385041651,-0.731996766,-0.98575966,0.44167268,0.405424157,-0.689596546,-1.078822133,-0.632393761,2.676900082,-1.119047457,-0.41467177,0.10014156,-0.669933133,-0.99393842,1.214123919,-0.597393733,-0.744471872,-0.668429592,-0.173454401,360.2,2012,0.165,,393.9554112
0500000US17181,Union,IL,17181,6,0.516713437,0.602,16767,0.017661537,0.057481897,1.478605054,-0.092872577,-0.216069165,-0.742357084,0.592635242,0.611670595,0.342953666,-0.737837058,1.383597485,-0.358773055,-0.68612955,0.876663567,-0.872186828,1.007540303,1.342122145,0.330006512,-0.031624542,448.4,3278,0.167,,526.7236746
0500000US18161,Union,IN,18161,8,0.535872171,0.0897,6952,0.453650341,-1.90664094,-0.61997552,-1.019755012,0.784060828,-1.034343583,-1.830977951,-0.468098933,-0.038495502,-0.21367276,-1.108269898,-0.716287708,1.559267269,-1.1345272,-0.475920467,0.884083839,-0.744471872,-1.533740881,-1.194629388,366.9,6659,0.162,,469.896544
0500000US21225,Union,KY,21225,8,0.500188071,0.2424,12961,-0.358400603,-0.33134294,-0.772365528,-1.404516514,0.597352992,-0.750584843,0.35863121,0.112008477,-0.131509769,-0.023067561,-0.358354617,-0.420251559,0.5695606,0.273608548,-1.12251633,-0.253479297,1.342122145,0.25235037,0.30876712,370.9,4338,0.224,,542.3835889
0500000US28145,Union,MS,28145,7,0.498984361,0.6977,28125,-0.38579304,0.024547949,0.652135986,-0.119110015,0.6843019,0.077906046,-0.493812051,0.115275397,-0.984480735,0.679789111,-0.828273705,-0.545832723,-0.102415966,-0.75381379,0.989644016,0.178618329,-0.744471872,0.000892389,0.337133092,493.9,2327,0.216,,544.0033336
0500000US54097,Upshur,WV,54097,7,0.492004576,0.6045,23712,-0.54462964,0.445625929,-0.290810308,2.051811127,0.394787881,-0.814240597,0.341916636,0.057999232,0.119115054,-1.369216781,1.343728945,-0.019399435,-0.530741077,0.690957413,-0.789081482,0.319711431,-0.744471872,-1.537438793,-0.258552317,347.1,2983,0.226,,463.296071
0500000US13293,Upson,GA,13293,6,0.483748645,0.6468,28086,-0.732507053,0.526897043,-0.145136601,-0.304449948,0.684069268,0.596287748,0.408774931,-0.111964097,-0.581171717,0.155624813,1.959187527,1.901346852,-0.421058002,-0.570406265,0.712686867,-0.050657962,-0.744471872,-1.024661732,0.223669205,561.5,2703,0.213,,759.5527005
0500000US48463,Uvalde,TX,48463,6,0.528560604,0.9911,24940,0.287263496,-0.064126921,0.017611284,-0.303119547,0.473972435,0.610835616,0.158056325,-0.389769986,-1.001067706,-0.130282986,-0.406549194,-0.204934106,0.013200715,0.3507182,2.383820125,-1.770230145,-0.744471872,0.989467395,0.790988642,346.8,2675,0.248,,574.2609007
0500000US48465,ValVerde,TX,48465,5,0.517075071,0.9437,47606,0.025891108,-0.219350494,1.10623946,1.20824551,0.554902081,0.862940484,-0.376810035,-0.512508738,-1.527825803,0.191363288,-0.5107748,0.088666531,-0.033063545,0.442420003,2.5126602,-1.823140058,1.342122145,1.328442615,0.478962951,358.7,2704,0.272,,501.8435398
0500000US05141,VanBuren,AR,5141,8,0.531520406,0.7763,16102,0.354618696,0.836493182,0.700897593,0.907115723,0.471414521,-0.761130307,0.860068422,0.898480602,1.249948329,-0.547231859,0.649256875,-0.241721352,0.338516138,0.278036761,0.0686522,0.187436647,1.342122145,0.551881201,1.358308079,364.8,2510,0.23,,517.8041276
0500000US26159,VanBuren,MI,26159,6,0.45880444,0.6494,75692,-1.300153848,-0.834543041,-1.021648436,-0.457559945,0.179514057,-0.211627191,-0.527241199,-0.746650701,-0.324015186,0.405794137,-0.447363639,0.127835513,-0.416758894,0.905775779,-0.705059436,0.063980183,-0.744471872,0.280701025,-0.400382176,388.4,2500,0.167,4.556962025,427.7088617
0500000US47175,VanBuren,TN,47175,9,0.544317868,0.623,6429,0.645846195,-0.271091685,0.23414566,0.882435726,0.778546977,-0.820464141,-0.142806003,0.985139181,0.58765685,0.536835212,1.016051999,-2.007586378,,0.238666711,0.513553318,2.559564427,1.342122145,-1.558393625,0.819354614,372.2,3010,0.234,,759.6539854
0500000US39161,VanWert,OH,39161,6,0.487900051,0.0449,28769,-0.638034909,-0.701956239,-0.788635459,-1.033404988,0.213067942,-0.877370531,-1.179109575,-0.732988374,-0.288544925,-0.33280101,-0.968936429,-0.719174115,-0.331107444,-0.438285325,-1.026317667,-0.473937269,1.342122145,-0.988915255,-0.854237726,375.2,1827,0.163,,420.0697003
0500000US37181,Vance,NC,37181,6,0.473029026,0.9672,42138,-0.976449776,0.86398069,-0.073186545,-0.15660748,-0.422945246,2.148248848,0.074483456,-0.477560101,-0.432166357,0.131799163,0.550456979,1.426298336,-0.16445502,1.456910397,0.430873878,-0.174114427,-0.744471872,0.35219398,0.337133092,403.4,3159,0.209,8.270871026,642.8237297
0500000US42121,Venango,PA,42121,4,0.460514931,0.3656,49777,-1.261228797,-0.385552049,-0.742816294,0.612452732,-0.170513605,-0.917464924,-0.57738492,-0.11713586,0.789335589,-0.23749841,0.629649916,-0.627509346,-0.54432514,0.850069123,-1.049558734,-0.368117442,-0.744471872,0.111829733,-0.400382176,415.6,3290,0.165,8.91000891,494.4898035
0500000US17183,Vermilion,IL,17183,4,0.441164272,0.6806,72337,-1.701585164,0.217726408,-0.486571187,-0.461607362,-0.932987121,-0.0994616,-0.025803987,-0.60070189,-0.112542482,0.096060689,1.216879561,-0.142444572,-0.096144681,0.834787534,-1.155329143,-0.641485328,-0.744471872,0.81320028,-0.400382176,355.1,5475,0.179,10.41038021,577.2572242
0500000US29217,Vernon,MO,29217,6,0.526490734,0.5733,19651,0.24016015,0.219258219,-0.590554431,0.084997689,-0.922566655,-0.923076015,0.275058341,-0.07126784,-0.08160445,0.882307136,1.691239857,-0.871892928,0.336757412,-1.088766305,0.55275587,-0.888398256,-0.744471872,-0.335617557,0.053473373,417.2,2424,0.205,,550.3318417
0500000US22115,Vernon,LA,22115,4,0.490558566,0.832,47247,-0.577535979,-0.100890399,-0.857596958,-0.005671411,-0.135500694,0.151491856,-0.009089413,0.646795467,-1.586605019,-0.856965308,0.360581059,-0.363853438,0.248971439,0.100041987,-0.690352717,-0.315207529,1.342122145,1.084380456,0.705890726,590.4,5191,0.196,6.954322744,556.7399366
