,GEO_ID,County,State,FIPS,Population,SDOH Score,RUCC,IRR,SVI,Premature Mortality,Infant Mortality,Preventable Hospital Stays,Heart Disease Mortality,Poor or Fair Health
146,0500000US51033,Caroline,VA,51033,31957.0,25.408223217231075,8,0.5198683303081346,0.399,477.31575519,,4396.0,303.5,0.164
868,0500000US29157,Perry,MO,29157,18858.0,25.464838147426416,6,0.5306173335104724,0.3175,400.84797481,,3946.0,402.5,0.18
835,0500000US50019,Orleans,VT,50019,27666.0,25.479242963455217,9,0.5275698387664853,0.3548,396.87981472,,2746.0,388.8,0.126
339,0500000US16039,Elmore,ID,16039,29403.0,25.484641487414695,6,0.547231464393351,0.8155,379.52412252,,1977.0,306.3,0.175
662,0500000US17107,Logan,IL,17107,27591.0,25.510589619530023,6,0.5070448538577081,0.2921,415.33790536,,3235.0,327.1,0.148
661,0500000US08075,Logan,CO,8075,20823.0,25.601494241470657,6,0.5563916637481263,0.6004,494.91870569,,1747.0,267.1,0.167
245,0500000US27031,Cook,MN,27031,5708.0,25.611851106253113,9,0.6254896360155718,0.084,219.0314616,,2377.0,208.6,0.115
574,0500000US08061,Kiowa,CO,8061,1424.0,25.624431060648178,9,0.6645763878267829,0.3312,,,3640.0,351.7,0.147
70,0500000US55007,Bayfield,WI,55007,16608.0,25.77184885449593,8,0.5592750951360006,0.097,334.14022447,,1089.0,258.6,0.126
619,0500000US18093,Lawrence,IN,18093,45222.0,25.846979641681294,6,0.4803594481361278,0.2981,503.47999909,6.1188811189,1459.0,373.4,0.166
425,0500000US13133,Greene,GA,13133,20139.0,25.92535079020908,8,0.5321633653040504,0.5081,379.10044969,,2552.0,353.6,0.178
105,0500000US20011,Bourbon,KS,20011,14493.0,25.92991974337847,6,0.5471152297924713,0.5126,535.2455374,,2228.0,409.9,0.158
84,0500000US50003,Bennington,VT,50003,37392.0,25.969881486973144,6,0.5045301179423078,0.349,387.0538336,,2858.0,365.7,0.122
640,0500000US36049,Lewis,NY,36049,26699.0,25.989456531394683,8,0.532553640025563,0.1925,339.10308082,,3492.0,335.3,0.145
390,0500000US29073,Gasconade,MO,29073,14768.0,26.002048307762298,8,0.5426735558197755,0.2488,545.11069577,,2253.0,384.8,0.17
345,0500000US36031,Essex,NY,36031,36910.0,26.041840862732958,6,0.5248301900067222,0.3516,346.92693299,,2333.0,295.7,0.133
926,0500000US17157,Randolph,IL,17157,30068.0,26.048965479495816,6,0.5031872685191436,0.4897,451.74475409,,3539.0,351.6,0.177
705,0500000US19127,Marshall,IA,19127,39879.0,26.054825767513794,4,0.4972065193632127,0.6799,435.92078564,6.2199604184,1684.0,444.9,0.16
973,0500000US46111,Sanborn,SD,46111,2415.0,26.06988589171395,9,0.6185586538375916,0.167,378.12767051,,1977.0,330.7,0.122
770,0500000US42089,Monroe,PA,42089,167198.0,26.07355481552543,4,0.4183472420997829,0.4136,386.02684575,5.9698571149,3278.0,353.9,0.167
544,0500000US19101,Jefferson,IA,19101,15698.0,26.140197155013144,7,0.5342165969476753,0.6774,334.16012526,,2366.0,395.1,0.136
331,0500000US35015,Eddy,NM,35015,60400.0,26.190830645569207,5,0.544855061143065,0.6382,589.47432614,6.2004822597,1800.0,392.7,0.182
1069,0500000US30099,Teton,MT,30099,6368.0,26.30065340859834,8,0.6036618717519028,0.3662,428.09178279,,1422.0,297.4,0.141
962,0500000US50021,Rutland,VT,50021,60366.0,26.309537460874267,7,0.493997025565588,0.3955,410.23711723,,1977.0,383.3,0.117
857,0500000US20145,Pawnee,KS,20145,6179.0,26.326798331714627,9,0.5925693197923594,0.3019,446.84841177,,2331.0,334.0,0.154
1098,0500000US13291,Union,GA,13291,26388.0,26.375571131737697,8,0.5333858820599631,0.4932,393.95541117,,2012.0,360.2,0.165
626,0500000US19111,Lee,IA,19111,32840.0,26.408080868491158,7,0.5042473138690784,0.2631,498.48807973,7.9969535415,2345.0,441.5,0.145
1082,0500000US30101,Toole,MT,30101,5082.0,26.458841789441117,9,0.6154142991667315,0.6023,458.55984065,,1365.0,331.8,0.152
472,0500000US17071,Henderson,IL,17071,6151.0,26.486350356054732,9,0.5593053777457682,0.0391,458.48313382,,2343.0,410.4,0.141
217,0500000US18023,Clinton,IN,18023,32843.0,26.5378497941265,6,0.4949552389172812,0.3443,472.21049059,6.5941312232,2393.0,309.6,0.179
1149,0500000US55137,Waushara,WI,55137,24999.0,26.61470795271595,8,0.5252374591005935,0.3917,371.15168688,,1912.0,279.5,0.144
992,0500000US39147,Seneca,OH,39147,54632.0,26.719562214258268,4,0.4811897047127361,0.2265,443.95099435,6.2320230105,3087.0,491.0,0.166
937,0500000US17159,Richland,IL,17159,15435.0,26.73178220995162,7,0.5306515913156999,0.413,513.3081773,,2650.0,378.0,0.151
562,0500000US55057,Juneau,WI,55057,26866.0,26.74347311118136,8,0.5287748795845084,0.4273,431.29666717,,2110.0,321.3,0.152
1133,0500000US41065,Wasco,OR,41065,26561.0,26.74512491410963,7,0.5581472753345322,0.8937,417.15684398,,1337.0,265.6,0.165
140,0500000US13039,Camden,GA,13039,57013.0,26.913010074956944,4,0.4820763060306004,0.6618,429.31344351,4.7312641938,2905.0,402.5,0.174
536,0500000US55053,Jackson,WI,55053,20836.0,26.977041301788596,8,0.5405945897514867,0.5231,437.35301122,,3258.0,324.1,0.154
786,0500000US08085,Montrose,CO,8085,43811.0,26.980826348186852,5,0.5394850478205427,0.5164,345.32437857,,1278.0,315.3,0.149
263,0500000US55023,Crawford,WI,55023,16007.0,27.01657270308627,6,0.5368295143021263,0.2905,335.25450537,,2753.0,263.1,0.143
708,0500000US18101,Martin,IN,18101,9803.0,27.03793866698051,9,0.5455503217021098,0.1613,455.86565658,,2218.0,379.9,0.172
205,0500000US41007,Clatsop,OR,41007,41695.0,27.101183965794096,4,0.5194089537401743,0.5813,382.8468414,,2019.0,272.3,0.144
704,0500000US18099,Marshall,IN,18099,46332.0,27.111316681082,6,0.4822202070766745,0.4493,407.77505312,7.8481012658,2303.0,377.2,0.177
1120,0500000US23027,Waldo,ME,23027,40241.0,27.188576533140196,8,0.5131627558520445,0.2902,385.36705993,,1474.0,315.2,0.134
971,0500000US08113,San Miguel,CO,8113,8003.0,27.224905311667687,9,0.5994529989566889,0.2911,162.43872844,,214.0,156.3,0.109
221,0500000US39027,Clinton,OH,39027,41964.0,27.275513403887985,6,0.4859767431024359,0.3038,552.47159023,8.4474220798,2873.0,389.0,0.174
707,0500000US47117,Marshall,TN,47117,35878.0,27.285970506851864,6,0.5071993634071411,0.3513,551.48948941,7.8014184397,3461.0,477.8,0.196
511,0500000US06027,Inyo,CA,6027,18718.0,27.428285590087363,6,0.6134128219060366,0.6147,463.04185904,,1083.0,342.3,0.152
1049,0500000US42115,Susquehanna,PA,42115,38074.0,27.431236851557262,8,0.5016222073689882,0.1814,367.08206796,,2867.0,335.5,0.165
