"GEO_ID","NAME","B28002_001E","B28002_001M","B28002_002E","B28002_002M","B28002_003E","B28002_003M","B28002_004E","B28002_004M","B28002_005E","B28002_005M","B28002_006E","B28002_006M","B28002_007E","B28002_007M","B28002_008E","B28002_008M","B28002_009E","B28002_009M","B28002_010E","B28002_010M","B28002_011E","B28002_011M","B28002_012E","B28002_012M","B28002_013E","B28002_013M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!With an Internet subscription","Margin of Error!!Total:!!With an Internet subscription","Estimate!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Dial-up with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband of any type","Margin of Error!!Total:!!With an Internet subscription!!Broadband of any type","Estimate!!Total:!!With an Internet subscription!!Cellular data plan","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan","Estimate!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Cellular data plan!!Cellular data plan with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL","Estimate!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Broadband such as cable, fiber optic or DSL!!Broadband such as cable, fiber optic or DSL with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service","Estimate!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Satellite Internet service!!Satellite Internet service with no other type of Internet subscription","Estimate!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Margin of Error!!Total:!!With an Internet subscription!!Other service with no other type of Internet subscription","Estimate!!Total:!!Internet access without a subscription","Margin of Error!!Total:!!Internet access without a subscription","Estimate!!Total:!!No Internet access","Margin of Error!!Total:!!No Internet access",
"0500000US13105","Elbert County, Georgia","8245","252","6356","315","0","23","6356","315","5786","335","1488","267","4512","348","454","168","863","218","22","35","0","23","282","123","1607","253",
"0500000US13107","Emanuel County, Georgia","8267","306","6836","337","0","27","6836","337","5934","347","1493","276","5042","320","785","178","476","162","81","63","0","27","89","53","1342","226",
"0500000US13109","Evans County, Georgia","3876","196","3055","267","0","23","3055","267","2776","258","600","138","2234","256","164","78","316","110","14","20","0","23","23","21","798","177",
"0500000US13111","Fannin County, Georgia","11361","533","10050","576","16","26","10034","571","8562","536","1037","255","8161","625","1268","360","1244","297","73","61","4","7","96","104","1215","317",
"0500000US13113","Fayette County, Georgia","43669","422","41450","651","41","52","41409","649","38854","667","2638","395","37845","773","1928","302","2862","438","160","95","18","30","668","231","1551","461",
"0500000US13115","Floyd County, Georgia","36688","611","31952","678","27","23","31925","679","29447","864","4889","632","25380","839","2115","430","2962","411","79","56","19","26","1165","273","3571","418",
"0500000US13117","Forsyth County, Georgia","86688","537","84312","612","15","18","84297","613","80923","784","4810","562","77880","829","3052","455","5404","618","127","89","0","34","662","172","1714","296",
"0500000US13119","Franklin County, Georgia","8774","253","7036","322","19","23","7017","327","6512","312","2124","279","4219","327","402","143","735","172","58","39","16","26","201","84","1537","268",
"0500000US13121","Fulton County, Georgia","457791","1671","423629","2564","412","214","423217","2564","402701","2953","38340","1655","375613","3050","17673","1448","25531","1770","995","325","168","90","11383","1269","22779","1830",
"0500000US13123","Gilmer County, Georgia","12612","459","11155","516","4","6","11151","515","10228","557","1419","298","8903","499","877","236","1172","357","5","9","0","30","140","117","1317","268",
"0500000US13125","Glascock County, Georgia","1042","89","653","107","0","14","653","107","529","100","158","64","352","96","111","78","187","72","13","15","0","14","13","13","376","90",
"0500000US13127","Glynn County, Georgia","34625","774","29551","897","15","20","29536","896","27563","944","3821","491","24792","836","1838","390","2005","359","76","61","28","50","1432","428","3642","533",
"0500000US13129","Gordon County, Georgia","20841","429","17096","647","8","12","17088","647","15847","611","3257","423","12534","761","1058","354","1823","323","123","84","10","16","1063","375","2682","425",
"0500000US13131","Grady County, Georgia","10073","327","8403","389","28","33","8375","392","7849","423","1409","272","6047","385","383","120","1134","315","103","63","0","27","161","118","1509","243",
"0500000US13133","Greene County, Georgia","7846","294","6668","301","19","17","6649","301","6121","314","745","227","5333","353","446","161","1033","245","74","78","0","23","318","121","860","177",
"0500000US13135","Gwinnett County, Georgia","322852","1128","301220","2006","254","100","300966","2012","291054","2148","24299","1491","264643","2348","8651","810","24381","1387","612","217","77","64","5453","890","16179","1456",
"0500000US13137","Habersham County, Georgia","16048","345","14084","421","0","30","14084","421","12951","453","2052","374","11534","435","917","199","1410","335","106","90","3","6","222","98","1742","328",
"0500000US13139","Hall County, Georgia","71263","673","66397","904","29","31","66368","902","63870","916","9236","679","54159","968","2066","279","5939","567","165","84","27","24","913","226","3953","568",
"0500000US13141","Hancock County, Georgia","2852","248","1717","232","19","31","1698","230","1398","218","235","93","1070","207","262","109","533","151","38","40","0","20","33","43","1102","212",
"0500000US13143","Haralson County, Georgia","11510","319","9660","443","6","11","9654","443","8783","471","2054","401","6242","484","725","224","1497","297","93","54","5","8","201","106","1649","328",
"0500000US13145","Harris County, Georgia","12637","374","10932","425","0","30","10932","425","10278","445","1436","268","9000","446","622","162","853","206","12","19","2","4","348","147","1357","294",
"0500000US13147","Hart County, Georgia","10543","315","8939","437","45","54","8894","435","8287","447","1984","351","6480","471","476","195","931","240","126","93","0","27","164","70","1440","302",
"0500000US13149","Heard County, Georgia","4342","152","3232","231","2","4","3230","232","2963","219","910","193","1757","243","190","83","591","167","58","44","0","23","118","78","992","212",
"0500000US13151","Henry County, Georgia","84498","689","78194","1097","109","77","78085","1092","71388","1330","8637","922","65988","1349","5676","908","6750","893","823","372","37","40","2280","573","4024","789",
"0500000US13153","Houston County, Georgia","62158","609","57136","883","40","43","57096","880","53342","1077","5810","737","49314","1257","3207","641","4319","699","362","176","40","47","633","218","4389","696",
"0500000US13155","Irwin County, Georgia","3725","198","2925","239","0","20","2925","239","2646","276","485","182","1972","299","162","75","933","225","20","24","0","20","263","158","537","182",
"0500000US13157","Jackson County, Georgia","26976","335","24735","419","45","46","24690","424","23455","444","3693","521","19971","645","1116","251","2501","399","43","28","0","34","588","205","1653","258",
"0500000US13159","Jasper County, Georgia","5812","199","4656","299","0","23","4656","299","4184","327","1028","218","2892","305","367","144","832","168","100","65","0","23","126","91","1030","280",
"0500000US13161","Jeff Davis County, Georgia","5368","285","4036","321","0","23","4036","321","3595","324","1149","282","2507","323","335","156","504","145","72","67","6","13","232","120","1100","256",
"0500000US13163","Jefferson County, Georgia","5838","239","4632","306","0","23","4632","306","4066","314","1381","216","2379","303","312","136","997","228","157","107","28","40","101","63","1105","258",
"0500000US13165","Jenkins County, Georgia","3067","252","2179","246","0","20","2179","246","2150","251","447","159","1333","274","1","3","488","220","0","20","0","20","77","92","811","186",
"0500000US13167","Johnson County, Georgia","3235","126","2614","144","15","17","2599","141","2225","158","840","175","1383","186","254","118","428","95","37","34","39","33","52","42","569","104",
"0500000US13169","Jones County, Georgia","10771","318","9489","376","20","24","9469","380","8348","460","1101","265","7704","419","915","221","1169","279","109","78","3","5","242","123","1040","245",
"0500000US13171","Lamar County, Georgia","7000","242","5879","360","15","27","5864","365","5421","351","1049","229","4436","405","277","118","685","183","95","69","0","23","287","189","834","226",
"0500000US13173","Lanier County, Georgia","3442","160","2967","195","0","23","2967","195","2487","228","456","183","2203","230","397","135","355","149","69","56","11","16","141","73","334","124",
"0500000US13175","Laurens County, Georgia","18133","434","14896","546","6","7","14890","545","12154","614","3011","389","11016","580","2311","410","1408","268","184","108","68","97","297","94","2940","443",
"0500000US13177","Lee County, Georgia","11960","263","10702","312","0","30","10702","312","10157","371","1668","362","8203","470","414","182","1309","320","73","53","0","30","147","97","1111","270",
"0500000US13179","Liberty County, Georgia","23406","485","21784","548","3","6","21781","548","20424","559","2510","425","18673","612","1175","313","1257","250","60","47","17","17","306","167","1316","274",
"0500000US13181","Lincoln County, Georgia","2976","197","1820","193","0","20","1820","193","1645","190","287","93","1376","173","144","70","295","88","31","30","0","20","314","127","842","190",
"0500000US13183","Long County, Georgia","5836","286","5258","298","20","35","5238","294","4508","344","528","178","4591","311","724","280","410","160","6","9","0","23","160","111","418","207",
"0500000US13185","Lowndes County, Georgia","44928","565","36534","802","63","60","36471","802","31960","907","5431","608","29107","911","3903","669","3481","398","87","57","0","34","2271","514","6123","515",
"0500000US13187","Lumpkin County, Georgia","11374","337","10348","393","25","33","10323","396","9004","543","982","203","8732","419","1163","353","1147","255","31","25","15","22","247","124","779","229",
"0500000US13189","McDuffie County, Georgia","8298","260","6220","414","0","27","6220","414","5566","466","1440","357","3900","382","511","203","1035","250","76","54","0","27","216","134","1862","353",
"0500000US13191","McIntosh County, Georgia","4784","241","3964","288","0","23","3964","288","3699","290","471","167","3358","308","230","88","270","106","0","23","5","10","81","81","739","207",
"0500000US13193","Macon County, Georgia","3970","219","2926","253","53","57","2873","265","2724","264","488","137","2250","237","112","71","250","107","37","43","0","23","147","88","897","191",
"0500000US13195","Madison County, Georgia","10895","281","9503","365","25","25","9478","363","8734","388","1350","281","7460","475","553","187","916","237","132","65","3","5","202","110","1190","223",
"0500000US13197","Marion County, Georgia","2950","153","2142","198","25","27","2117","192","1869","174","333","124","1581","194","204","72","193","89","7","12","8","15","67","51","741","170",
"0500000US13199","Meriwether County, Georgia","8170","290","6635","304","30","33","6605","305","5307","313","1035","191","4258","335","841","191","1550","272","339","136","52","69","168","109","1367","205",
"0500000US13201","Miller County, Georgia","2482","95","1575","174","0","20","1575","174","1384","176","468","107","878","176","171","85","271","87","10","16","0","20","84","56","823","143",
"0500000US13205","Mitchell County, Georgia","7995","224","6212","337","0","27","6212","337","5781","336","1709","306","3685","414","315","154","1033","203","108","69","0","27","143","90","1640","254",
"0500000US13207","Monroe County, Georgia","10423","297","9200","362","32","38","9168","359","8494","400","1337","316","6855","471","562","224","1503","361","88","79","0","27","210","151","1013","271",
"0500000US13209","Montgomery County, Georgia","3021","130","2454","143","18","20","2436","142","2232","148","665","117","1464","151","162","68","441","134","0","20","8","9","91","47","476","93",
"0500000US13211","Morgan County, Georgia","7793","236","6730","263","13","22","6717","264","6155","302","1298","213","4275","327","384","136","1297","253","154","68","0","27","284","160","779","170",
"0500000US13213","Murray County, Georgia","15258","251","12875","428","0","30","12875","428","11140","517","3235","501","9286","494","1654","352","606","205","44","43","0","30","495","179","1888","316",
"0500000US13215","Muscogee County, Georgia","80600","1286","70618","1430","205","139","70413","1438","64568","1583","9524","868","57542","1516","5261","750","4444","540","152","81","70","47","2383","414","7599","966",
"0500000US13217","Newton County, Georgia","40531","463","37989","618","14","22","37975","616","35672","720","4247","665","32631","976","2203","404","2882","503","22","34","35","46","807","319","1735","315",
"0500000US13219","Oconee County, Georgia","14721","311","13935","347","0","30","13935","347","13470","371","1145","251","12412","414","361","130","1031","197","51","53","3","6","184","91","602","166",
"0500000US13221","Oglethorpe County, Georgia","5242","205","4152","234","10","17","4142","236","3699","267","598","136","3052","243","345","130","654","166","47","36","0","23","218","90","872","202",
"0500000US13223","Paulding County, Georgia","58608","631","55607","750","11","18","55596","752","53456","802","4859","731","48980","1031","1954","397","4859","715","75","68","38","47","829","322","2172","496",
"0500000US13225","Peach County, Georgia","10284","337","8698","389","0","27","8698","389","8094","434","1437","327","6473","455","492","176","1194","249","75","63","0","27","289","149","1297","238",
"0500000US13227","Pickens County, Georgia","13054","377","11977","420","0","30","11977","420","10886","482","1643","290","9518","545","1003","326","1026","248","47","57","0","30","159","93","918","249",
